curriculum_version,path_id,path_title,path_tagline,unit_sort_order,unit_id,unit_title,unit_description,unit_badge,phase_key,phase_title,is_review,is_phase_review,lesson_count,word_index,word_id,word_display_name,word_type,phrase_components
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,25,iwanteat,I Want To Eat,phrase,i;want;eat
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,26,iwantdrink,I Want To Drink,phrase,i;want;drink
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,27,imhungry,I'm Hungry,phrase,i;hungry
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,28,iwant,I Want,phrase,i;want
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,29,imlost,I'm Lost,phrase,i;lost
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,30,ilike,I Like,phrase,i;like
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,16,p1-review-daily_life,Daily Life Checkpoint,"Show what you remember from Daily Life (Everyday Actions, On the Move, Getting There, Time & Calendar, Family & People, Friends & Holidays, My Home).",Daily Life Checkpoint,daily_life,Daily Life,True,True,1,31,wherebathroom,Where Is The Bathroom,phrase,where;bathroom
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,1,table,Table,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,2,chair,Chair,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,3,bed,Bed,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,4,couch,Couch,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,5,door,Door,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,6,window,Window,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,7,lamp,Lamp,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,17,p1-u31,Furniture,"Tables, chairs, beds, and more.",Decorator,home_and_foundations,Home & Foundations,False,False,3,8,clock,Clock,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,1,money,Money,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,2,pay,Pay,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,3,cost,Cost,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,4,price,Price,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,5,1dollar,1 Dollar,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,6,5dollars,5 Dollars,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,7,half,Half,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,8,quarter,Quarter,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,9,percent,Percent,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,10,double,Double,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,11,triple,Triple,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,18,p1-u17,Money & Counting,"Pay, price, and number math.",Money,home_and_foundations,Home & Foundations,False,False,3,12,hundred,Hundred,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,1,school,School,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,2,class,Class,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,3,student,Student,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,4,teacher,Teacher,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,5,learn,Learn,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,6,study,Study,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,7,read,Read,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,8,write,Write,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,9,math,Math,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,10,science,Science,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,11,history,History,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,12,art,Art,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,13,book,Book,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,14,pen,Pen,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,19,p1-u57,School & Classroom,"School life, subjects, and tools.",Scholar,home_and_foundations,Home & Foundations,False,False,3,15,paper,Paper,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,1,health,Health,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,2,exercise,Exercise,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,3,doctor,Doctor,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,4,nurse,Nurse,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,5,hospital,Hospital,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,6,medicine,Medicine,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,7,shop,Shop,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,8,park,Park,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,9,restaurant,Restaurant,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,10,hotel,Hotel,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,11,library,Library,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,20,p1-u45,Health & Town,Wellness and places in your community.,Wellness,home_and_foundations,Home & Foundations,False,False,3,12,church,Church,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,1,zero,Zero,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,2,one,One,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,3,two,Two,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,4,three,Three,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,5,four,Four,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,6,five,Five,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,7,six,Six,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,8,seven,Seven,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,9,eight,Eight,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,10,nine,Nine,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,11,ten,Ten,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,21,p1-u15,Numbers,Zero through eleven.,Counter,home_and_foundations,Home & Foundations,False,False,3,12,eleven,Eleven,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,1,alphabet,Alphabet,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,2,fingerspell,Fingerspell,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,3,letter,Letter,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,4,a,A,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,5,b,B,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,6,c,C,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,7,d,D,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,8,e,E,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,9,f,F,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,10,g,G,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,11,h,H,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,12,letteri,Letter I,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,13,j,J,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,14,k,K,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,15,l,L,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,16,m,M,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,17,n,N,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,18,o,O,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,19,p,P,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,20,q,Q,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,21,r,R,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,22,s,S,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,23,t,T,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,24,u,U,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,25,v,V,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,26,w,W,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,27,x,X,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,28,y,Y,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,22,p1-u10,The Alphabet,Fingerspell A through Z.,Speller,home_and_foundations,Home & Foundations,False,False,3,29,z,Z,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,1,shower,Shower,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,2,toilet,Toilet,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,3,sink,Sink,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,4,soap,Soap,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,5,toothbrush,Toothbrush,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,6,brush,Brush,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,7,comb,Comb,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,8,mirror,Mirror,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,9,clean,Clean,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,10,wash,Wash,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,11,sweep,Sweep,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,12,vacuum,Vacuum,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,13,washdishes,Wash Dishes,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,23,p1-u32,At Home,"Morning routine, chores, and sleep.",Fresh,home_and_foundations,Home & Foundations,False,False,3,14,sleep,Sleep,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,1,red,Red,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,2,blue,Blue,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,3,green,Green,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,4,yellow,Yellow,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,5,orangecolor,Orange Color,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,6,purple,Purple,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,7,pink,Pink,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,8,brown,Brown,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,9,black,Black,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,10,white,White,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,11,gray,Gray,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,12,gold,Gold,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,13,silver,Silver,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,14,dark,Dark,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,15,light,Light,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,24,p1-u27,Colors,Every color and shade.,Colorist,home_and_foundations,Home & Foundations,False,False,3,16,bright,Bright,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,1,table,Table,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,2,chair,Chair,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,3,bed,Bed,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,4,couch,Couch,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,5,door,Door,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,6,window,Window,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,25,p1-review-home_and_foundations,Home & Foundations Checkpoint,"Show what you remember from Home & Foundations (Furniture, Money & Counting, School & Classroom, Health & Town, Numbers, The Alphabet, At Home, Colors).",Foundations Checkpoint,home_and_foundations,Home & Foundations,True,True,1,7,lamp,Lamp,word,
